verdict,text,part,label,title_results,text_results,text_and_title_results,whole_case_results
ME-13-04-35007-454,"תלכיד עונשי, ראוי ומאוזן, כך לדידי, ראוי, כי יכלול בחובו עונש מאסר בפועל לתקופה מידתית ואולם זו לריצוי מאחורי סורג ובריח ואשר תעלה בקנה אחד עם מתחם העונש ההולם ועם מיקום העונש הראוי לנאשם בתוך המתחם. עוד ראוי להשית על הנאשם מאסר מותנה אשר יהא ""כחרב המתהפכת"" מעל ראשו של הנאשם כצופה פני עתיד. נוכח מהות המעשים שביצע הנאשם, טיבם ומהותם, הרי שראוי אף לחייב את הנאשם בתשלום קנס. יחד עם זאת, במתחם הקנס ההולם, בית המשפט צריך להזדקק אף למצבו הכלכלי של הנאשם ובהקשר זה, ראוי להפנות לטיעוני ב""כ הנאשם באשר למצוקתה הכלכלית של משפחת הנאשם, האמור בתסקיר שירות המבחן בהקשר זה, כמו גם עדות אביו של הנאשם בפני. עוד ראוי לציין, כי הנאשם היה נתון בתנאים מגבילים משך תקופה ניכרת, על המשמעויות הכלכליות הקמות מכך. לאחר ששקללתי כל אלה, אני סבורה, כי מתחם הקנס ההולם, נע במקרה דנן בין 3,000 ₪ לבין 10,000 ₪ וכי ראוי למקם את הקנס הראוי לנאשם ברף הנמוך של מתחם ההולם אך לא בצד הקיצון שבו.",קביעת העונש הראוי לנאשם:,דיון והכרעה,דיון והכרעה,דיון והכרעה,דיון והכרעה,דיון והכרעה
ME-13-04-35007-454,"עוד ראוי, כי בנסיבות העניין, הקנס שיושת על הנאשם, יהיה כאמור מידתי ויעלה בקנה אחד עם האמור לעיל ואולם זה ישולם מפאת מצבו הכלכלי של הנאשם ומשפחתו בשיעורים חודשיים, שווים ורצופים לאחר שהנאשם ישוחרר מעונש המאסר שיושת עליו במסגרת גזר דין זה.",קביעת העונש הראוי לנאשם:,דיון והכרעה,דיון והכרעה,דיון והכרעה,דיון והכרעה,דיון והכרעה
ME-13-04-35007-454,"סופו של יום, נוכח כל האמור לעיל, אני משיתה על הנאשם את העונשים כדלקמן:",קביעת העונש הראוי לנאשם:,דיון והכרעה,דיון והכרעה,דיון והכרעה,דיון והכרעה,דיון והכרעה
ME-13-04-35007-454,א.	9 חודשי מאסר בפועל בניכוי ימי מעצרו מיום 8/4/13 ועד ליום 11/7/13.,קביעת העונש הראוי לנאשם:,דיון והכרעה,דיון והכרעה,דיון והכרעה,דיון והכרעה,דיון והכרעה
ME-13-04-35007-454,12 חודשי מאסר על תנאי והתנאי הוא שהנאשם לא יעבור תוך תקופה של 3 שנים כל עבירה בנשק מסוג פשע ויורשע בגינה.,קביעת העונש הראוי לנאשם:,דיון והכרעה,דיון והכרעה,דיון והכרעה,דיון והכרעה,דיון והכרעה
ME-13-04-35007-454,6 חודשי מאסר על תנאי והתנאי הוא שהנאשם לא יעבור תוך תקופה של 3 שנים כל עבירה בנשק מסוג עוון ויורשע בגינה.,קביעת העונש הראוי לנאשם:,דיון והכרעה,דיון והכרעה,דיון והכרעה,דיון והכרעה,דיון והכרעה
ME-13-04-35007-454,"קנס בסך 5,000 ₪ או 40 ימי מאסר תמורתו. הקנס ישולם ב - 10 תשלומים, חודשיים, שווים ורצופים בסך 500 ₪ כל אחד. התשלום הראשון ישולם בתוך 30 יום ממועד שחרורו של הנאשם מבית הסוהר, נשוא עונש המאסר שהושת עליו כאן ומדי חודש בחודשו, באופן רציף ועוקב. אי עמידה באחד התשלומים במועד, תגרור תוספת פיגורים כדין.",קביעת העונש הראוי לנאשם:,דיון והכרעה,דיון והכרעה,דיון והכרעה,דיון והכרעה,דיון והכרעה
ME-14-03-48488-922,"חוק העונשין, תשל""ז-1977: סע'  144(א), 144(ב), 454",nothing,מידע אחר,מידע אחר,מידע אחר,מידע אחר,מידע אחר
ME-14-03-48488-922,"הנאשם הורשע עפ""י הודאתו, במסגרת הסדר טיעון, בביצוע עבירות של היזק בזדון בחומר נפיץ, החזקת נשק ונשיאת נשק- עבירות לפי סעיפים 454, 144(א) רישא ו- 144(ב) רישא לחוק העונשין התשל""ז- 1977.",א.	פתח דבר,עובדות המקרה,עובדות המקרה,עובדות המקרה,עובדות המקרה,עובדות המקרה
ME-14-03-48488-922,"על פי עובדות כתב האישום המתוקן בהן הודה הנאשם הוא ייצר סמוך לתאריך 4.1.14 מטען חבלה מצינור מתכת הסגור בשני צדדיו שבתוכו חומר נפיץ, פתיל ו-47 קליעי נק""ל, וזאת  באופן שתוכנן כך שיגרום למותו של אדם עם התפוצצותו.",א.	פתח דבר,עובדות המקרה,עובדות המקרה,עובדות המקרה,עובדות המקרה,עובדות המקרה
ME-14-03-48488-922,"בתאריך 4.1.2014 הגיע הנאשם למקום בו חנה רכבם של המתלוננים - יורם וגיל כהן, ברחוב מוהליבר 38 בת""א, הטמין את המטען מתחת למושב הנהג, הצית את הפתיל, ונמלט ממקום האירוע.",א.	פתח דבר,עובדות המקרה,עובדות המקרה,עובדות המקרה,עובדות המקרה,עובדות המקרה
ME-14-03-48488-922,כתוצאה ממעשיו של הנאשם התפוצץ המטען וגרם נזק לתחתית וכסא נהג הרכב ונזקים לסביבה במרחק של כ-10 מטר ממקום חנית הרכב.,א.	פתח דבר,עובדות המקרה,עובדות המקרה,עובדות המקרה,עובדות המקרה,עובדות המקרה
ME-14-03-48488-922,"הנאשם אף הורשע על פי הודאתו, כי בתאריך 25.2.2014 החזיק בביתו מכשיר טלפון נייד המשמש בין היתר כמערכת הפעלה במטעני חבלה מאולתרים.",א.	פתח דבר,עובדות המקרה,עובדות המקרה,עובדות המקרה,עובדות המקרה,עובדות המקרה
ME-14-03-48488-922,"ב""כ המאשימה הגיע להסדר טיעון עם הנאשם ובא כוחו, לפיו, עתרו באי כוח הצדדים במשותף לביהמ""ש להטיל על הנאשם עונש מאסר לתקופה בת 42 חודשי מאסר החל מיום מעצרו וכן מאסר על תנאי.",ב.	הסדר הטיעון ,עובדות המקרה,עובדות המקרה,טיעוני הצדדים,עובדות המקרה,טיעוני הצדדים
ME-14-03-48488-922,"עוד עתר ב""כ המאשימה להשית על הנאשם תשלום פיצוי וקנס סמליים, כשהוא מציין כי המתלוננים קיבלו פיצוי מלא מחברת הביטוח, ומשיחה עמם למד, כי הם אינם מעוניינים בהטלת פיצוי על הנאשם.",ב.	הסדר הטיעון ,עובדות המקרה,עובדות המקרה,טיעוני הצדדים,עובדות המקרה,טיעוני הצדדים
ME-14-03-48488-922,"ב""כ הנאשם הצטרף לעתירת התביעה  להשית על הנאשם קנס סמלי בלבד.",ב.	הסדר הטיעון ,עובדות המקרה,עובדות המקרה,טיעוני הצדדים,טיעוני הצדדים,טיעוני הצדדים
ME-14-03-48488-922,"לנאשם עבר פלילי בביצוע עבירות אלימות: הוא הורשע בתקיפה כדי לגנוב והתעללות בבעלי חיים  (בשנים 2004-2003), תקיפה הגורמת חבלה של ממש ותקיפת שוטר (2007) שבגינן ריצה עונש מאסר בן 7 חודשים, וכן תקיפה וחבלה של ממש, ופציעה כשהעבריין מזויין (2009) שבגינן ריצה עונש מאסר בן 8 חודשים.",ג.	עברו הפלילי של הנאשם ,עובדות המקרה,ראיות לעונש,ראיות לעונש,ראיות לעונש,ראיות לעונש
ME-14-03-48488-922,"ב""כ המאשימה עתר לביהמ""ש לכבד את הסדר הטיעון בציינו, כי הענישה המוסכמת שהינה מקלה לשיטתו נקבעה בעקבות קשיים ראייתיים משמעותיים בתיק, שכן הראיה המסבכת את הנאשם היתה דגימת DNA שנתפסה על מצית במרחק מה מזירת העבירה.","ד.	טיעוני ב""כ הצדדים",טיעוני הצדדים,טיעוני הצדדים,טיעוני הצדדים,טיעוני הצדדים,טיעוני הצדדים
ME-14-03-48488-922,"הנאשם לא נתן הסבר להמצאות המצית עם ה DNA   שלו במקום, ובין הנאשם ולמתלוננים לא היה כל סכסוך.","ד.	טיעוני ב""כ הצדדים",טיעוני הצדדים,טיעוני הצדדים,עובדות המקרה,טיעוני הצדדים,טיעוני הצדדים
ME-14-03-48488-922,"ב""כ המאשימה הפנה את בית המשפט לת""פ (חיפה) 32508-02-11  5995/11 ' מדינת ישראל נ' ראיד בדראן תק-מח 2011 (3) 539. שם, הנאשם לא ייצר מטען החבלה אלא השיגו מאחר, ולא היו לו הרשעות קודמות. בנוסף, הוא עבד ותפקד כראוי עובר לביצוע העבירה, ואף הביע חרטה בפני קצינת המבחן.","ד.	טיעוני ב""כ הצדדים",טיעוני הצדדים,טיעוני הצדדים,טיעוני הצדדים,טיעוני הצדדים,טיעוני הצדדים
ME-14-03-48488-922,בית המשפט המחוזי הטיל עליו עונש של 48 חודשי מאסר בפועל ו-18 חודשי מאסר על תנאי.,"ד.	טיעוני ב""כ הצדדים",טיעוני הצדדים,טיעוני הצדדים,מידע אחר,דיון והכרעה,טיעוני הצדדים
ME-14-03-48488-922,"בית המשפט העליון שדן בערעורו - ע""פ 5995/11  תק-על 2012 (4) 386 הפחית העונש לשלוש שנות מאסר, בהתחשב בכך  שלנאשם לא היה עבר פלילי, וובכך שאיש לא נפגע אלא נגרם נזק בלבד.","ד.	טיעוני ב""כ הצדדים",טיעוני הצדדים,טיעוני הצדדים,מידע אחר,דיון והכרעה,טיעוני הצדדים
ME-14-03-48488-922,"פ (חיפה) 54104-07-12 מדינת ישראל נ' עודאי מסארווה (פורסם במאגרים, 20.3.2013)] נגזר על מי שייצר והשתמש ב-8 מטעני חבלה אשר לא גרמו אבדות בנפש 7 שנות מאסר וכן מאסר על תנאי.","ד.	טיעוני ב""כ הצדדים",טיעוני הצדדים,טיעוני הצדדים,מידע אחר,דיון והכרעה,טיעוני הצדדים
ME-14-03-48488-922,"בתפ""ח (חיפה) 4072/07 מדינת ישראל נ' מוחמד בדראן (פורסם במאגרים, 24.9.2008)] שם, השתמש הנאשם במטען חבלה מאולתר וגרם נזק פיסי לשני אנשים הוא נדון לעונש מאסר של 42 חודשים ו-18 חודשים על תנאי, וכן חויב בתשלום פיצוי בסך 27,500 ₪.","ד.	טיעוני ב""כ הצדדים",טיעוני הצדדים,טיעוני הצדדים,מידע אחר,דיון והכרעה,טיעוני הצדדים
